userid,username,movietag
12577,宋宋,"['美国', '剧情', '成长', '2011', '文艺', '家庭', '励志', '人生','英剧', 'BBC', '犯罪', '英国', '看过的电视剧', 'hustle', '2011', '电视剧','美国', '动作', '惊险', '灾难', '剧情', '2010', '紧张', '感人','科幻', '美国', '漫画改编', '绿灯侠', '动作', '2011', '美国电影', 'BlakeLively']"
12578,Hsu,"['励志', '英国', '舞蹈', '成长', '青春', '英国电影', '2000', 'StephenDaldry','美国', '励志', '美国电影', '剧情', '1979', '女性', '1970s', '社会','美国', '悬疑', '1974', '金棕榈', '剧情', '惊悚', '犯罪', '人性']"
12580,浪仔,"['爱情', '美国', '浪漫', '喜剧', '轻喜剧', '2010', '群戏', '温暖','法国', '女性', '2009', '文艺', '孤独', '剧情', '人生', '自由']"
12584,Limmmuyy,"['顾长卫', '蒋雯丽', '文艺', '中国电影', '立春', '大陆', '中国', '电影']"
12585,不认识你是碎,"['动画', '日本动画', '日本', '精霊の守り人', '神山健治', '动漫', '幻想', 'anime','priest', '朱一龙', '网络剧', '国产电视剧', '腐剧', '网剧', '2017', '悬疑']"
12586,西瓜对半分,"['美剧', '悬疑', 'revenge', 'ABC', '基督山伯爵', '剧情', '美国', '2011','tbbt', 'Sitcom', '美剧', '喜剧', '情景剧', '美国', '生活大爆炸', '电视剧','动画', '日本', '日本动画', '童年', '哈姆太郎', '童年回忆', '动漫', '动画片','科幻', '美国', '动作', 'Marvel', '蜘蛛侠', '2014', '漫画改编', '新蜘蛛侠2']"
12587,chen,"['韩剧', '悬疑', '犯罪', '演技', '池晟', '池城', '韩国', '2017','英剧', '女性', '英国', '女权', '2017', '古裝', '电视剧', '剧情','韩剧', '喜剧', '韩国', '爆笑', '漫改', '短片', '2017', '高能']"
12589,陈妤好,"['韩剧', '穿越', '悬疑', '韩国', 'TVN', '李真旭', '爱情', '2013','音乐剧', '莫扎特', '法国', '法语音乐剧', '法语', 'Musical', '音乐', '传记']"
12592,安杰,"['西班牙', '卡洛斯·绍拉', '佛朗明哥三部曲', '西班牙电影', 'CarlosSaura', 'Carlos_Saura', '歌舞', '舞蹈','动画', '日本', '今石洋之', '日本动画', '暴力', 'STUDIO4℃', '2004', 'ProductionIG','押井守', '动画', '日本', '日本动画', '空中杀手', '2008', '动漫', '电影']"
12593,HELLO,"['美国', '政治', '传记', '媒体', '剧情', '2015', '新闻', '法律']"
12594,橘子汽水,"['爱情', 'JohnnyDepp', '剪刀手爱德华', '经典', '美国', '童话', 'TimBurton', '科幻']"
12595,云生蚝,"['韩国', '动画', '人性', '韩国动画', '韩国电影', '2011', '动画电影', '延尚浩','蔡明亮', '情色', '台湾', '天边一朵云', '台湾电影', '电影', '2005', '台灣']"
12599,刘饺子,"['艺术', '澳大利亚', '德国', '剧情', '电影', '2016', '文艺', '短片']"
12603,Jennifer^o^,"['美国', 'TomHanks', '汤姆·汉克斯', '同性恋', '伦理', '经典', '同志', '美国电影','美国', '西部片', '经典', '史诗', '与狼共舞', '西部', '美国电影', '剧情']"
12605,Gen,"['日本', '动画', '青春', '校园', '剧场版', '成长', '动漫', '2015']"
12607,手机用户1366058,"['国产电视剧', '历史', '张嘉译', '电视剧', '俞飞鸿', '看过的电视剧', '中国', '张黎','动画', '美国', '皮克斯', 'Pixar', '成长', '迪士尼', '冒险', '2015']"
12610,文曜,"['纪录片', '健康', '澳大利亚', '食物', '纪实', '2014', '饮食', 'Health']"
12614,好吃的番茄,"['科幻', '美国', '机器人', '亲情', '动作', '励志', '温情', '2011','AndrewScott', '爱尔兰', 'ElaineCassidy', '英国', 'Elaine_Cassidy', '文艺', '电影', '2008','战争', '美国', '温情', '动物', '人性', '感人', '剧情', '史诗']"
12618,小mo绿,"['刘德华', '香港', '香港电影', '黑帮', '邱淑贞', '剧情', '张敏', '吴孟达']"
12619,初隐,"['侯明昊', '彭昱畅', '2020', '花明','国产动画', '国漫', '良心巨作', '武侠', '细节认真', '动画', '3D', '中国','综艺', '真人秀', '韩综', '韩国', '温情', '民宿', 'iu', '2017','宫崎骏', '动画', '日本', '岁月的童话', '高畑勋', '吉卜力', '日本动画', '动漫']"
12620,怪物云,"['瑞典', '同性', '同志', '爱情', 'LGBT', '电视剧', '瑞典剧', '2012']"
12623,keikei,"['纪录片', 'Netflix', '美国', '美剧', '食品工业', '2018', '食品行业', '食品业']"
12624,明天一切好说。,"['爱情', '林志玲', '刘烨', '2015', '中国电影', '中国', '烂片', '大陆','综艺', '嘻哈', 'hiphop', '真人秀', '音乐', '2017', '中国', '大陆']"
12626,乌冬球,"['英剧', '英国', 'AndrewScott', 'BBC', '间谍', '2013', 'RomolaGarai', 'UK','ColinFirth', '英国', '英国电影', '爱情', '文艺', 'UK', '电影', '1999','ColinFirth', '英国', '惊悚', '阿根廷', '剧情', '英国电影', '悬疑', '1989','战争', '俄罗斯', '二战', '女性', '爱情', '2015', '军事', '剧情','ColinFirth', '荷兰', '英国', ""PeterO'Toole"", '1990', '英国电影', '悬疑', '人生']"
12628,=,"['美剧', '整容室', '美国', 'nip/tuck', '看过的电视剧', '电视剧', '连续剧', 'TVSeries','香港', '爱情', '文艺', '都市', '黑色幽默', '喜剧', '2010', '生活']"
12634,深海里的鱼,"['英国', '婚姻', '爱情', '剧情', '2015', '家庭', '老年', '人生']"
12636,loseclown,"['安东尼奥尼', '意大利', '意大利电影', 'MichelangeloAntonioni', '悬疑', 'Michelangelo_Antonioni', '1966', '放大','动画', '科幻', '法国', '捷克', '1973', '法国动画', '原始星球', 'René_Laloux','美国', '2017', '剧情', '科幻', '记忆', '美国电影', '死亡', 'MichaelAlmereyda']"
12637,kkkkknune,"['西班牙', '爱情', '西班牙电影', '北极圈恋人', 'JulioMedem', '法国', '欧洲电影', 'Julio_Medem','纪录片', '音乐', '爱情', '美国', 'GlenHansard', 'MarketaIrglova', '玛可塔·伊尔格洛娃', '2011','日本', '大岛渚', '北野武', '日本电影', '松田龙平', '同志', '浅野忠信', '御法度']"
12641,vanvanyan,"['喜剧', '美国', '小鬼当家', '儿童', '美国电影', '搞笑', '1997', '电影','喜剧', 'JimCarrey', '美国', '金·凯瑞', '美国电影', '搞笑', '1997', '电影']"
12642,杜若,"['岩井俊二', '日本', '青春', '花与爱丽丝', '苍井优', '日本电影', '文艺', '友情']"
12645,小张,"['纪录片', '美食', '日本', '日本料理', '料理', '日剧', '美食纪录片', '吃货一生推']"
12647,老小王,"['青春', '爱情', '成长', '文艺', '内地', '感动', '人生', '2010']"
12649,二青,"['美食', '纪录片', '中国', '川菜', '2015']"
12650,傲傲,"['日本', '2015', '爱情', '剧情', '文艺', '生活', '社会', '同性']"
12651,爱死他她它了,"['传记', '梵高', '美国', '艺术', '美国电影', '1956', '渴望生活', '改编自真人传记']"
12652,小熊猫,"['日剧', '日本', '十元', '励志', '职场', '时尚', '2016', '喜剧']"
12653,FuckingCheney,"['台剧', '下一站，幸福', '安以轩', '吴建豪', '台湾偶像剧', '爱情', '台湾', '偶像剧']"
12654,岚姿岩,"['瑞典', '剧情', '家庭', '人性', '2014', '婚姻', '心理', '挪威']"
12660,叮当二声,"['韩剧', '孔欧尼，品质保障', '爱情', '曹政奭', '搞笑', '韩国', '2016', '喜剧','烂片', '喜剧', '爱情', '文艺', '2016', '搞笑', '小说改编', '香港','动作', '美国', '飙车', '赛车', '2017', '犯罪', '跑车', '冒险']"
12661,周洁,"['美剧', '历史', '博基亚家族', '电视剧', 'Borgias', 'showtime', '美国', '2011','日本', '日本电影', '小栗旬', '爱情', '日影', '2017', '校园', '小说改编']"
12664,六月,"['西班牙', '西班牙电影', '超现实主义', '维克多·艾里斯', 'Victor_Erice', '1973', '1970s', 'VictorErice']"
12665,不二。,"['美国', '约翰·卡萨维茨', 'JohnCassavetes', '1970s', '美国电影', '1974', 'John_Cassavetes', 'CC']"
12666,羊小咩,"['年代', '家庭', '电视剧', '北京', '胡同', '温情', '中国大陆', '剧情','2017', '奇幻', '剧情', '中国大陆', '爱情', '家庭', '文艺', '喜剧']"
12668,第十七颗板栗,"['国产动画', '不思凡', '动画', '中国动画', '奇幻', '中国', '动漫', '可惜太短']"
12670,胡浩媛,"['日本', '动画', '2015', '传记', '剧场版', '浮世绘', '历史', '剧情']"
12672,小森林-vert,"['科幻', '三体', '刘慈欣', '中国', '国产', '小说改编', '神作', '经典']"
12673,鹤童,"['美剧', '科幻', 'Netflix', '美国', '超感猎杀', '2016', '特别篇', 'LGBT','动作', '美国', '特工', '间谍', '2016', '悬疑', '经典', '剧情']"
12674,xjccc,"['动作', '美国', '爱情', '喜剧', '特工', '2005', '经典', '欧美','印度', '励志', '剧情', '爱情', '人生', '奥斯卡', '英国', '经典','英国', '大卫·里恩', '喜剧', '英国电影', 'DavidLean', '1954', 'CC', 'David_Lean']"
12675,废话超多,"['动画', '韦斯·安德森', '美国', '定格动画', '2018', 'WesAnderson', '电影', '喜剧','女性', '艺术', '传记', '德国', '法国', '2016', '剧情', '爱情','韩国', '政治', '2016', '朝鲜', '剧情', '人性', '社会', '人生']"
12678,白田珍宝金,"['日剧', '山下智久', '石原里美', '爱情', '日本', '2015', '石原さとみ', '电视剧']"
12679,唐拿,"['法国', '戈达尔', '新浪潮', '让-吕克·戈达尔', '法国电影', 'JeanLucGodard', '1960s', '1964','JohnnyDepp', '黑帮', 'AlPacino', '美国', '犯罪', '阿尔·帕西诺', '美国电影', '剧情']"
12681,小小,"['美剧', '嘻哈', '音乐', 'Netflix', '美国', '歌舞', '看过的电视剧', '青春']"
12682,Dady,"['法国', '悬疑', '情色', '2017', '惊悚', '心理', '剧情', '戛纳','真人秀', '美国', '综艺', '音乐', '美国之声', '美剧', '选秀', 'NBC']"
12684,Dleth T,"['纪录片', '朝鲜', '政治', '太阳之下', '俄罗斯', '人性', '北韓', '2015','活着', '余华', '国产电视剧', '电视剧', '人生', '苦难', '福贵', '中国','纪录片', '丹麦', '朝鲜', '北欧', 'NORDOX', '黑色幽默', '丹麦电影', '2009']"
12685,yaoyao,"['林正英', '僵尸', '香港', '喜剧', '香港电影', '恐怖', '1985', '钱小豪']"
12686,♚,"['美剧', '行为心理学', '推理', '犯罪', 'TimRoth', '美国', '电视剧', '心理','美剧', '行为心理学', '心理', '犯罪', 'TimRoth', '推理', '美国', '电视剧']"
12687,蓝,"['美国', '2017', '剧情', '爱情', '喜剧', '黑色幽默', '凯特·温丝莱特', '文艺']"
12690,乐快不天昨,"['TVB', '港剧', '欧阳震华', '法证先锋', '蒙嘉慧', '香港', '电视剧', '悬疑','综艺', '真人秀', '良心', '搞笑', '东方卫视', '2017', '中国', '大陆']"
12693,咸鱼雾,"['汉语是世上最美的语言', '文学', '朗读者', '董卿', '朗读', '阅读', '文艺', '综艺']"
12694,柏舟,"['美国', '西部片', '西部', 'PaulNewman', '1969', 'RobertRedford', '美国电影', '动作','动画', '星球大战', '科幻', 'StarWars', '美国', '动作', '经典', '美国电影']"
12695,杨骁骁,"['严歌苓', '黄晓明', '秦海璐', '殷桃', '国产剧', '林柯', '国产电视剧', 'Y殷桃']"
12697,I'm super fun,"['法国', '法国电影', '童年', '清水湾的孩子', '儿童', '友情', '战争', '生活']"
12698,耳 朵,"['美国', '政治', '历史', '新闻自由', 'DustinHoffman', '美国电影', '达斯汀·霍夫曼', '新闻']"
12700,小白,"['鲁邦三世', '动画', '日本动画', '日本', '动漫', '2012', 'アニメ', 'Anime']"
12701,我想躺着吃,"['奇幻', '科幻', '漫画英雄', '动作', '2019', '美国', '美国电影', '漫画改编']"
12702,Rae_Xin,"['悬疑', '科幻', '爱情', '美国', '惊悚', '2017', '奇幻', '烧脑大片','杨幂', '仙侠', '古装', '赵又廷', '国产电视剧', '小说改编', '爱情', '电视剧','恐怖', '惊悚', '美国', '灵异', '2017', '娃娃', '宗教', '悬疑']"
12706,小白菜啊哈哈哈,"['纪录片', '人性', '医疗', '中国纪录片', '社会', '生死', '医学', '中国大陆','张若昀', '历史', '古装', '国产电视剧', '国产剧', '电视剧', '中国', '国剧']"
12707,寒雨里,"['小津安二郎', '日本', '日本电影', '家庭', '1952', '1950s', '茶泡饭之味', '文艺','小津安二郎', '日本', '日本电影', '1959', '1950s', '文艺', '喜剧', '早安','小津安二郎', '日本', '日本电影', '1959', '若尾文子', '1950s', '文艺', '小津','小津安二郎', '日本', '日本电影', '原节子', '1961', '1960s', '经典', '家庭','小津安二郎', '日本', '日本电影', '1958', '1950s', '田中绢代', '彼岸花', '文艺']"
12708,喵a熊,"['韩剧', '苏志燮', '孔孝真', '爱情', '惊悚', '喜剧', '韩国', '2013']"
12709,禁臠,"['美剧', '吸血鬼', 'HBO', 'Vampire', '真爱如血', '美国', '电视剧', '看过的电视剧','法国', '法国电影', '女性', 'Emmanuelle.Béart', '文艺', 'FannyArdant', 'EmmanuelleBeart', '埃曼纽尔·贝阿','法国', '情色', '法国电影', '雅克·里维特', '文艺', '1991', '电影', '瑞士','ClaudiaCardinale', '意大利电影', '意大利', '剧情', '克劳迪娅·卡汀娜', '被忽视的片子', '犯罪', '法国']"
12710,大冯儿,"['张爱玲', '许鞍华', '香港', '爱情', '香港电影', '吴倩莲', '黎明', '半生缘']"
12711,竟然有人,"['娄烨', '中国', '2018', '小田切让', '大陆', '国产电影', '历史', '华语电影']"
12712,。suny潘,"['综艺', '真人秀', '黄磊', '何炅', '美食', '生活', '中国综艺', '2017']"
12713,子系_,"['龙星凉', '日本', '犯罪', '暴力', '日本电影', '动作', '黑帮', '2016']"
12714,布魯醬,"['魔幻', '奇幻', '烂片', '2015', '古装', '中国大陆', '爱情', '动作','美国', '同性', '爱情', '2014', '同志', '剧情', '美国电影', 'LGBT']"
12715,Wyno,"['金融', '美国', '纪录片', '华尔街', '商业', 'HBO', '2011', '剧情']"
12720,芦苇海走失,"['惊悚', '恐怖', '烂片', '国产', '悬疑', '2017', '中国大陆', '华语','日本', '土屋安娜', '日本电影', '蜷川実花', '花魁', '电影', '安藤政信', '椎名桔平']"
12721,崽儿,"['悬疑', '心理', '美国', '惊悚', '剧情', 'EwanMcGregor', '美国电影', 'RyanGosling','日本', '温情', '导盲犬小Q', '动物', '日本电影', '感动', '狗', '剧情']"
12723,沈怡君,"['美国', '剧情', '美国电影', '丹尼尔·戴·刘易斯', '人性', 'DanielDayLewis', '2007', 'PaulThomasAnderson']"
12726,Argentina,"['武侠', '动作', '中国大陆', '2015', '烂片', '奇幻', '喜剧', '剧情']"
12727,米纳米,"['日剧', '野岛伸司', '竹野内丰', '日本', '广末凉子', '经典', '木村佳乃', '看过的电视剧','日剧', '绫濑遥', '大泽隆夫', '中谷美纪', '日本', '穿越', '小出惠介', '09秋','日剧', '日本', '仲里依紗', '温情', '2014', '木皿泉', '14秋', '溝端淳平']"
12730,袖白雪-露路,"['澳大利亚', '黑色幽默', '剧情', '人性', '时装', '2015', '小说改编', '喜剧','韩剧', '悬疑', '犯罪', '韩国', '推理', '剧情', 'tvN', '2016','CateBlanchett', '纪录片', '凯特·布兰切特', '美国', 'InsideTheActorsStudio', '访谈', 'Cate_Blanchett', '2003','日剧', '日本', '整理', '日剧SP', '看过的电视剧', '仲間由紀恵', '日语标签', '仲间由纪惠']"
12731,大葱葱,"['海盗', '冒险', '美国', '奇幻', '魔幻', '2017', '经典', '动作']"
12732,猫酱,"['动作', '彭于晏', '香港', '2014', '古装', '中国', '中国电影', '井柏然']"
12736,23HyunWOO,"['韩剧', '搞笑', 'highkick', '喜剧', '李钟硕', '韩国', '电视剧', '看过的电视剧','韩剧', '爱情', '韩国', '秀智', '任意依恋', '2016', '电视剧', 'KBS','YG', 'Winner', '真人秀', '韩国', '韩国综艺', '综艺', '韩综', 'WINNER']"
12737,knewyousowell,"['法国', '戈达尔', '新浪潮', '法国电影', '让-吕克·戈达尔', 'JeanLucGodard', '1962', '1960s','喜剧', '法国', '让·雷诺', '法国电影', '搞笑', '经典', '你丫闭嘴', 'JeanReno','tvb', '港剧', '郑少秋', '郑伊健', '电视剧', '香港', '郭蔼明', '笑看风云','女性', '犯罪', '美国', '2018', '美国电影', '电影', '女权', 'CateBlanchett','女性', '爱情', '文艺', '剧情', '2004', '中国大陆', '人生', '成长']"
12738,Icy 不想说话,"['科幻', '斯皮尔伯格', '美国', '2018', '反乌托邦', '美国电影', '电影', '悬疑']"
12743,凶猛的小狮子,"['传记', '瑞典', '历史', '同性', '剧情', 'Les', '2015', '电影','法国', '法国电影', '艺术', '悬疑', '爱情', '2007', '剧情', '电影']"
